course_id,title,headline,category,course_level,published_date,last_updated,course_price,course_language,total_lectures,content_duration,closed_caption,practice_tests,instructors,num_subscribers,num_reviews,rating,url,is_translated,translated_language
3007496,カイゼンリーダー養成コース,LEAN、AGILEが手本とするTPS、TPDS（トヨタ製品開発）、TQMをベースにした、トヨタのプロセスカイゼンをマスターして、本物のPDCAを回して会社をリードしよう。,productivity,Beginner Level,2020-09-09 14:22:36,2022-01-08 21:31:02,$ 109 USD,ja,31,3 total hours,False,0,['はつお やまだ'],56,12,3.2718754,https://img-c.edtech.com/course/480x270/3007496_c33d.jpg,NO,
2352504,TheSketchAcademy: The Definitive Guide to Design Sketching,Unique techniques for car design sketching & product rendering,design,All Levels,2021-04-03 00:11:17,2023-08-13 10:02:25,$ 234 USD,en,29,3.5 total hours,True,0,['Marouane Bembli'],757,148,3.9219642,https://img-c.edtech.com/course/480x270/2352504_0d4c.jpg,YES,"['es', 'ja', 'hi']"
1745792,Cantonese Character (Traditional Chinese) : Beginner Course,Part 1: Learn Cantonese Characters with LOCAL Hong Konger,teaching,Beginner Level,2020-08-24 05:48:00,2022-05-26 21:02:19,$ 101 USD,en,31,2.5 total hours,False,0,['Gabrielle FUNG'],342,10,4.184375,https://img-c.edtech.com/course/480x270/1745792_0986_2.jpg,True,"['pt', 'fr', 'ru']"
242886,Public Speaking: You Can be a Great Speaker within 24 Hours,"Public Speaking - Give fantastic speeches, presentations and PowerPoint talks. Never be a Mediocre presenter again.",business,All Levels,2020-04-15 02:26:31,2022-08-04 23:02:36,$ 267 USD,en,31,2 total hours,True,0,"['TJ Walker', 'Media Training Worldwide Digital']",63278,838,4.547115,https://img-c.edtech.com/course/480x270/242886_4f7f_4.jpg,NO,
2927118,Das große LinkedIn-Kompendium,"Lerne professionelles LinkedIn-Marketing von A-Z, baue dein AllStar-Profil auf und schalte rentable Werbung via LinkedIn",marketting,Beginner Level,2020-10-13 18:25:51,2023-11-05 19:40:18,$ 142 USD,de,58,4 total hours,False,0,"['Alexander Schreiner', 'Sebastian Glöckner']",179,14,4.6584635,https://img-c.edtech.com/course/480x270/2927118_1b00_4.jpg,True,"['en', 'hi']"
3043546,Modern Patterns: From Sketch to Screen,Learn how to easily create professional-quality surface design patterns in Photoshop!,design,All Levels,2021-01-16 07:52:29,2023-07-03 10:53:18,$ 282 USD,en,11,1 total hour,True,0,['Catherine Coquillette'],252,60,4.5054545,https://img-b.edtech.com/course/480x270/3043546_a732.jpg?secure=Q_RIWnecHAllWbkiijh_EQ%3D%3D%2C1646826384,NO,
3364486,Freelancing: Learn How to Make Money Online During the COVID,"Making Money Online is very Easy. Learn to Start Freelancing Business, Kick Start Your Career As a Freelancer.",business,All Levels,2021-12-10 17:56:45,2023-03-15 01:24:04,$ 177 USD,en,20,2 total hours,True,0,['Bill Zone'],22,5,4.7009335,https://img-c.edtech.com/course/480x270/3364486_3656_2.jpg,True,"['es', 'de', 'ru']"
4553188,candle making - for personal use and to build a business,"The simplest candle making course ,spend 2 hours learning all the skills you need to start you dream candle business!",lifestyle,Beginner Level,2021-11-24 08:41:53,2022-03-31 12:38:03,$ 150 USD,en,33,2 total hours,True,0,['Rawan Alrashdan'],11,2,5.0,https://img-c.edtech.com/course/480x270/4553188_57ff_2.jpg,YES,"['pt', 'hi', 'ru']"
4033646,Burp Suite Unfiltered - Go from a Beginner to Advanced!,Learn how to use burp suite as a pro web application security tester and jump a mile up in bug bounties instantly!,software,All Levels,2021-01-06 23:07:54,2023-08-11 21:54:08,$ 290 USD,en,30,6 total hours,True,0,['Avinash Yadav'],11184,103,4.4723725,https://img-c.edtech.com/course/480x270/4033646_b2f9_3.jpg,YES,"['de', 'hi', 'ru']"
2961910,Cuidador de Idosos: Curso Introdutório,Aumente sua renda! Torne-se o Cuidador de Idosos Capacitado que o mercado necessita.,health_fitness,All Levels,2021-10-12 15:19:07,2023-02-20 15:50:22,$ 257 USD,pt,25,2 total hours,False,0,['Flávia Queiroz - FAQUE Cursos'],287,93,4.683457,https://img-c.edtech.com/course/480x270/2961910_7ba5.jpg,YEs,"['en', 'hi']"
4221252,नेपालको दोश्रो शेयर बजार 'शेयर किनबेच' (Nepal Stock Market),दोश्रो बजारमा कारोबार गर्न सिक्नोस् । शेयर किनबेच गर्न र यस सँग जोडिएका हरेक चिज ।,finance,Intermediate Level,2021-09-16 02:36:01,2023-08-04 10:48:03,$ 195 USD,ne,20,2 total hours,False,0,['RP Srijan'],71,12,4.3173237,https://img-c.edtech.com/course/480x270/4221252_db0a.jpg,YEs,"['en', 'hi']"
1612260,OOP C# Programming with Visual Studio,Learn OOP C# programming techniques and methods with Object Orientated Programming,development,Intermediate Level,2020-10-02 22:19:36,2022-02-02 08:25:53,$ 292 USD,en,10,1 total hour,True,0,['Programming Tut'],1858,30,3.985862,https://img-c.edtech.com/course/480x270/1612260_3e87.jpg,Ys,"['de', 'ru']"
2565092,Telesales Skills,The role of a telesales executive requires certain traits to be successful in making a sale.,business,Beginner Level,2020-02-10 23:42:23,2023-07-28 22:57:16,$ 222 USD,et,11,1 total hour,True,0,['Management Study Guide'],190,15,4.295293,https://img-c.edtech.com/course/480x270/2565092_ef12.jpg,YES,"['en', 'hi']"
4367646,Mindfulness Meditation Starter Kit,Kick-start your mindfulness practice,personal_development,Beginner Level,2021-06-11 03:39:30,2022-01-31 03:41:52,$ 141 USD,de,6,1 total hour,True,0,['Stacy DiGregorio'],1,0,0.0,https://img-c.edtech.com/course/480x270/4367646_fbf1.jpg,Yes,"['en', 'hi']"
3343796,Taekwondo Beginner Level - Korean Martial Arts Karate,"In this course, you will learn the three chapters to complete the beginner level program. You don’t need any experience.",health_fitness,All Levels,2021-12-28 05:26:05,2022-04-22 01:24:32,$ 297 USD,nl,8,1.5 total hours,True,0,['Master Han'],184,27,4.646189,https://img-c.edtech.com/course/480x270/3343796_c317_6.jpg,Yes,"['en', 'hi']"
3499510,The Ultimate Guide to Agile Leadership Success,Learn Now Lead Tomorrow,business,All Levels,2020-01-05 10:07:01,2022-07-28 11:38:10,$ 100 USD,en,25,2 total hours,True,0,['Parminder Sandhu'],912,8,4.076848,https://img-c.edtech.com/course/480x270/3499510_9899.jpg,Ys,"['es', 'ru']"
698200,Success: How to Set and Achieve Goals,"How to create and accomplish exciting goals for your career, your health, and your life",personal_development,All Levels,2021-05-14 21:12:29,2023-04-09 22:27:09,$ 131 USD,en,31,1.5 total hours,True,0,['Joseph Phillips'],6296,1680,4.5200152,https://img-c.edtech.com/course/480x270/698200_d24e_3.jpg,YEs,"['pt', 'zh', 'ru']"
3895330,Data Analyst - ETL/SSIS/SQL/PowerBI,"Learn to extract ,transform, and analyse data.",software,Beginner Level,2020-03-29 00:59:51,2022-10-29 21:11:00,$ 130 USD,en,103,10 total hours,True,0,['Bluelime Learning Solutions'],19439,237,3.6810117,https://img-c.edtech.com/course/480x270/3895330_fe86.jpg,YES,"['pt', 'ja', 'ru']"
2223730,Administración de proyectos con apps gratuitas,Pasos simples para realizar proyectos complejos,productivity,Beginner Level,2020-07-19 23:04:49,2022-12-22 15:36:41,$ 239 USD,es,22,2 total hours,True,0,['David Abreu'],50,10,4.1986437,https://img-c.edtech.com/course/480x270/2223730_218f_4.jpg,YEs,"['en', 'hi']"
1817992,Google Web Designer для начинающих (2019),Научитесь создавать анимированные HTML-5 баннеры для Google Adwords и Яндекс Директ,marketting,Beginner Level,2020-10-06 10:51:02,2022-02-07 23:08:41,$ 291 USD,ru,6,1 total hour,True,0,['Евгений Тридчиков'],437,22,3.920692,https://img-c.edtech.com/course/480x270/1817992_f722.jpg,No,
2887872,Introduction to Cultural Studies,"Cultural Anthropology, Social Anthropology, Intercultural Studies",teaching,Beginner Level,2020-01-06 02:18:20,2023-11-13 12:23:16,$ 283 USD,en,5,2.5 total hours,True,0,['Antonette Correa'],37,11,4.4529433,https://img-c.edtech.com/course/480x270/2887872_71f4_2.jpg,NO,
4358820,Master Interview Skills training course,Be a master in interview skills with our tips and strategies that helps you to crack any interview,personal_development,All Levels,2021-05-04 14:52:55,2023-06-18 09:10:51,$ 190 USD,en,25,31 total mins,True,0,['Hyndavi Ratnavali'],1000,2,3.989796,https://img-c.edtech.com/course/480x270/4358820_669d.jpg,Yes,"['es', 'ja', 'de']"
2039368,YouTube SEO 2022 - Guia Completo para Mais Visualizações,"As Principais Estratégias para Criar seu Canal, Atrair Mais Visualizações e Inscritos de Qualidade",marketting,All Levels,2021-12-29 20:11:53,2023-03-13 15:16:25,$ 243 USD,pt,36,3.5 total hours,True,0,['Michael Araujo'],425,64,4.093371,https://img-c.edtech.com/course/480x270/2039368_ebfa_2.jpg,False,
1571650,Preparing a tender document - Practical Guide,Step-by-step guide to tender,business,Intermediate Level,2021-03-16 04:29:15,2022-06-30 06:59:36,$ 183 USD,ca,36,1 total hour,True,0,['Godfrey Mongwe'],77,31,4.2664685,https://img-c.edtech.com/course/480x270/1571650_ad52_3.jpg,YEs,"['en', 'hi']"
1264512,Trading Forex  - L'analyse des volumes,Apprendre à exploiter le volume sur le Forex,finance,All Levels,2021-03-14 23:31:55,2022-03-24 18:46:32,$ 205 USD,en,15,2 total hours,False,0,['Antoine LEGAY'],756,146,4.7414412,https://img-c.edtech.com/course/480x270/1264512_bde8_5.jpg,NO,
3800804,Fundamental Question on Rasberry Pi,Multiple Choice Questions (MCQ) on Rasberry Pi,teaching,Beginner Level,2021-09-29 08:49:53,2022-09-24 20:05:56,$ 273 USD,en,0,20 questions,False,2,['Harish Kumar Maheshwari'],7849,38,3.6731424,https://img-c.edtech.com/course/480x270/3800804_140c_2.jpg,True,"['ja', 'de', 'ru']"
4463150,Hema's Beginners Course on Automotive Functional Safety,Software Functional Safety Made Easy,teaching,Beginner Level,2020-04-09 10:34:18,2022-12-20 07:30:35,$ 166 USD,en,24,4.5 total hours,True,0,['Krishna Hema Thota'],138,9,4.5748744,https://img-c.edtech.com/course/480x270/4463150_5c95.jpg,False,
3274066,WordPress Course - Beginners Guide to WordPress (2022),Learn everything you need to know about WordPress CMS. Get started by building your own WordPress websites from Scratch.,design,All Levels,2021-10-04 23:17:06,2022-06-09 19:57:16,$ 265 USD,en,30,1 total hour,True,0,['Fatah Gabrial'],30734,522,3.9921885,https://img-c.edtech.com/course/480x270/3274066_a48c_4.jpg,YES,"['es', 'hi', 'ru']"
4234940,Cat Massages - Relaxing and Therapeutic,Massage therapy in the cat - Online Certificate of Veterinary Physiotherapy,lifestyle,All Levels,2020-11-20 09:53:10,2023-05-22 00:03:45,$ 110 USD,en,16,37 total mins,True,0,"['Michigan Guillaume', 'Julieta Viano']",13,1,4.0,https://img-c.edtech.com/course/480x270/4234940_bcd1_2.jpg,Ys,"['pt', 'hi', 'ru']"
1850036,Punctuation Basics: A Quick Guide to English Punctuation,Improve your writing with better punctuation,teaching,Beginner Level,2021-07-18 21:39:22,2022-10-10 18:55:36,$ 202 USD,en,10,1 total hour,True,0,['Jason Link'],1033,20,4.790427,https://img-c.edtech.com/course/480x270/1850036_9f93_3.jpg,NO,
3975078,How to lose weight under plyometric and meditation guidance,"Weight loss , Fitness, Nutrition & Visualisation",health_fitness,All Levels,2020-05-22 13:11:46,2023-09-03 13:26:21,$ 176 USD,en,17,31 total mins,False,0,['Danny Hagan'],672,12,4.654471,https://img-b.edtech.com/course/480x270/3975078_03e4.jpg?secure=IeJhwhu3_pgJT3OabvcvIw%3D%3D%2C1646827125,YEs,"['fr', 'de', 'ru']"
3209911,Kivy Python - Building Mobile Apps and Games with Python 3,"Kivy is simple for beginners, powerful for the pros. You can use python kivy to create mobile apps and games.",development,Beginner Level,2020-10-31 09:13:44,2022-12-04 05:08:40,$ 289 USD,en,17,2 total hours,False,0,['Attreya Bhatt'],178,25,4.283843,https://img-c.edtech.com/course/480x270/3209911_2668_2.jpg,Ys,"['ja', 'de', 'fr']"
4465386,Microsoft Teams pour les Experts,Apprenez à collaborer avec ces fonctions avancées,productivity,Intermediate Level,2021-06-23 12:30:02,2023-12-31 20:10:27,$ 166 USD,en,61,2 total hours,False,0,['Ludovic Bianay'],7,1,5.0,https://img-c.edtech.com/course/480x270/4465386_72ae.jpg,False,
4507690,Masterclass Fibonacci Intensivo + Ondas de Elliott,Aprende Teoría de las Ondas de Elliott + Herramientas de Fibonacci como Sistema de Trading para Operar Mercados Financie,finance,Intermediate Level,2021-10-08 11:34:11,2023-01-22 00:22:07,$ 141 USD,es,14,2.5 total hours,True,0,['Martin Williams'],1422,2,5.0,https://img-c.edtech.com/course/480x270/4507690_6f0f.jpg,NO,
2038668,"MS Excel - Tips, Tricks and Shortcuts","Learn to use simple but amazing excel shortcuts, tips and tricks. Solve complex problems fast using excel tricks",productivity,All Levels,2021-12-11 08:08:36,2022-03-22 14:08:38,$ 264 USD,en,56,8 total hours,True,0,['Banking and Finance School'],24987,124,4.033327,https://img-c.edtech.com/course/480x270/2038668_d53f_3.jpg,Ys,"['es', 'zh']"
292998,Ninja Self Defense for Peaceful People.,The most effective self-defense system designed for non-fighters.,health_fitness,All Levels,2021-02-03 22:52:46,2023-08-17 21:38:44,$ 252 USD,en,27,2 total hours,True,0,['Chris Martins'],1348,70,4.3645525,https://img-c.edtech.com/course/480x270/292998_9f44_3.jpg,False,
3019258,Guitar Lessons - Single Note Guitar Runs To Minor Chords I,Guitar Lessons - Guitar Course for The Acousitc Guitar or Electric Guitar - for any Guitar Player,music,Intermediate Level,2021-09-26 07:49:57,2023-05-10 06:51:36,$ 183 USD,en,87,6 total hours,False,0,['John Kearney'],20,0,0.0,https://img-b.edtech.com/course/480x270/3019258_e7f7_2.jpg?secure=mKRg_1lZ1TsYCc38eqp4YQ%3D%3D%2C1646830404,Ys,"['es', 'ja']"
4195460,TRIZ  - Solution Generation,Discovering the universal truths about which solutions work and which don’t.,personal_development,Beginner Level,2021-04-15 15:05:05,2022-03-07 08:10:25,$ 114 USD,en,30,2 total hours,True,0,['Kobus Cilliers'],13,3,4.632839,https://img-c.edtech.com/course/480x270/4195460_4188_2.jpg,No,
3603478,Guida alla lettura dei bilanci,Imparare a leggere gli schemi di bilancio,finance,Beginner Level,2020-08-08 10:41:24,2022-02-09 00:16:33,$ 269 USD,it,12,1.5 total hours,False,0,['Marco Vergani'],88,13,3.93683,https://img-c.edtech.com/course/480x270/3603478_6f81.jpg,Yes,"['en', 'hi']"
4030410,Audacity Audio Masterclass: Sound Like A Pro With Audacity,ATTENTION SOLOPRENEURS: How To Record & Edit Pro-Level Audios With Audacity.,marketting,All Levels,2021-10-14 17:42:33,2023-01-15 13:46:22,$ 141 USD,en,43,3.5 total hours,True,0,['Ed Rubuliak'],11380,69,4.1976056,https://img-c.edtech.com/course/480x270/4030410_bd6a_6.jpg,True,"['es', 'ja']"
1075108,Sqoop and Flume,Data Ingestion in Hadoop,software,All Levels,2020-03-25 06:19:56,2023-12-20 13:06:45,$ 220 USD,en,16,2.5 total hours,False,0,['Gaurav Vyas'],566,16,3.7263813,https://img-b.edtech.com/course/480x270/1075108_460d_2.jpg?secure=T-hm07cWaLC4xnldK_3W2g%3D%3D%2C1646824766,YEs,"['pt', 'hi', 'ru']"
3094342,Tie Dye & Ice Dye classes,Tie Dye & Ice Dye classes for beginners and advanced dyers.,design,Beginner Level,2020-11-19 17:58:02,2022-12-29 10:52:48,$ 168 USD,en,5,2 total hours,True,0,['Craig Eaton'],561,31,4.503765,https://img-c.edtech.com/course/480x270/3094342_6499.jpg,YEs,"['ja', 'zh']"
3217721,Fundos Imobiliários: Como investir e gerar renda passiva,Como investir em Fundos imobiliários,finance,All Levels,2020-08-20 23:49:15,2024-01-02 00:58:51,$ 217 USD,pt,11,1 total hour,True,0,['Lucas Dal Molin'],332,25,3.7142723,https://img-c.edtech.com/course/480x270/3217721_0c87.jpg,True,"['en', 'hi']"
561864,Back Pain Management Simplified with Dr Hamilton Hall,"Using patterns (syndromes) of pain, simplify your approach to back pain with Orthopaedic Spine Surgeon, Dr Hamilton Hall",health_fitness,All Levels,2020-09-21 06:28:03,2022-09-13 11:26:47,$ 212 USD,en,26,3.5 total hours,True,0,['Hamilton Hall'],149,28,4.6474643,https://img-c.edtech.com/course/480x270/561864_f242.jpg,YES,"['es', 'ru']"
4218086,Essential PowerPoint for Management Consultants & Analysts,A practical guide on how to create slides fast & efficiently during consulting projects,productivity,Intermediate Level,2021-07-03 23:04:36,2022-01-31 12:41:14,$ 243 USD,en,63,3 total hours,True,0,['Asen Gyczew'],1297,89,4.5077543,https://img-c.edtech.com/course/480x270/4218086_66f9.jpg,True,"['de', 'zh']"
1512326,Xero - Mastering Sales in Xero,The COMPLETE GUIDE to entering your SALES in XERO - efficiently and accurately.,finance,All Levels,2021-12-06 14:19:09,2022-09-26 02:58:11,$ 287 USD,en,49,2.5 total hours,True,0,['Marion Thomson'],389,9,4.667973,https://img-c.edtech.com/course/480x270/1512326_1286_4.jpg,False,
3287736,Cambridge Exams - Essay Writing,Essay Plans & Essay Formats for all Cambridge Exams,teaching,Intermediate Level,2020-04-06 08:31:16,2022-11-27 14:15:38,$ 235 USD,en,18,2 total hours,True,0,['Dino Koaching'],35,7,4.7361565,https://img-c.edtech.com/course/480x270/3287736_ed90_4.jpg,Ys,"['hi', 'fr']"
2588540,"Ultimate EKS Course For Docker, Terraform and Helm Experts'","Operate EKS Kubernetes at Production Scale with Terraform, Helm, Ingress, Jenkins, Prometheus, Grafana, Helmfile",software,Expert Level,2021-02-06 18:39:42,2022-09-05 14:16:22,$ 188 USD,en,78,3.5 total hours,True,0,['Abdennour TOUMI'],623,72,3.8347359,https://img-c.edtech.com/course/480x270/2588540_fb4f.jpg,Yes,"['es', 'de', 'zh']"
2181692,Introduction to Batteries (Electrical Engineering),"Learn how batteries work, different battery designs, terminology, hazards and a lot more!",teaching,All Levels,2021-04-12 00:22:26,2022-12-03 14:04:17,$ 153 USD,en,59,2.5 total hours,True,0,['saVRee 3D'],218,53,4.6764135,https://img-c.edtech.com/course/480x270/2181692_6564.jpg,Ys,"['es', 'ja', 'zh']"
1007276,"Excel desde cero. Datos, fórmulas y funciones hecho fácil.","Optimiza tu manejo de libros, hojas y rangos y crea tus propias tablas de cálculo. Desde la versión 2000 a la 2016",productivity,Beginner Level,2021-07-29 19:45:59,2023-07-05 16:33:51,$ 214 USD,es,54,1.5 total hours,False,0,['Margarita Álvarez'],42,15,4.3345823,https://img-c.edtech.com/course/480x270/1007276_f5b4_2.jpg,False,
1337638,Instant Eyesight: How to Improve Eyesight Instantly!,Advanced eye care and eye exercises to improve your vision naturally!,health_fitness,All Levels,2020-09-29 12:45:44,2023-12-23 22:49:25,$ 294 USD,en,39,1 total hour,True,0,['The INSTANT-Series'],3583,95,3.7260919,https://img-c.edtech.com/course/480x270/1337638_6a85_3.jpg,NO,
3748356,"Fundamentals of French Pastry- Madeleine, Custards and Cakes",Master the Fundamentals of French Pastry,lifestyle,All Levels,2021-11-29 05:51:10,2022-06-22 02:53:05,$ 236 USD,en,30,1.5 total hours,True,0,['Shubranshu Bhandoh'],290,24,4.570656,https://img-b.edtech.com/course/480x270/3748356_fa7a.jpg?secure=AAgC11YqzOjxpDLBYNNpGA%3D%3D%2C1646828999,Ys,"['es', 'hi', 'fr']"
1128172,Logo Animation in Photoshop: Animate World Famous Logos,Learn how to Animate Logos inside Adobe Photoshop and use the techniques you learned in your own projects,design,All Levels,2020-03-27 00:52:26,2023-09-12 22:23:38,$ 291 USD,en,42,3.5 total hours,False,0,['Azeez Abri'],2085,32,4.503602,https://img-c.edtech.com/course/480x270/1128172_aba6_2.jpg,True,"['pt', 'hi']"
4103466,Financial Statement & Decision Analysis,"Fundamentals of Financial Statement and Decision Analysis, Vertical and Horizontal Analysis, Understanding Annual Report",finance,All Levels,2021-12-19 18:28:59,2023-07-03 20:07:08,$ 108 USD,en,57,7 total hours,True,0,['EduOlc Team'],993,1,5.0,https://img-c.edtech.com/course/480x270/4103466_fd35.jpg,YEs,"['pt', 'ja']"
3599780,Practice Exams : Professional Scrum Kanban (PSK),Practice Exams and Explanations.,software,All Levels,2020-11-17 11:23:42,2023-08-28 22:46:25,$ 210 USD,en,0,302 questions,False,6,['Sidharth Bathia'],522,77,4.0084662,https://img-b.edtech.com/course/480x270/3599780_aaee_4.jpg?secure=3ALSvLgMrCZV3sLkHp4IOQ%3D%3D%2C1646824506,YEs,"['de', 'zh']"
571760,Ultimate Figure Women's Weight Training Program and Workout,"This is a fun, intense workout based on figure competitor training. Forget cardio, and sculpt a lean, toned figure.",health_fitness,All Levels,2021-10-17 07:09:07,2022-09-06 04:20:57,$ 195 USD,en,46,4.5 total hours,True,0,['Scott Abel'],496,83,4.9569254,https://img-b.edtech.com/course/480x270/571760_620f_4.jpg?secure=8YRNqTgWsioKAAVg6nMJ9w%3D%3D%2C1646827015,Yes,"['ja', 'fr', 'ru']"
2286181,Sonido en Vivo para eventos profesionales,Conoce todo el montaje y manejo de un sistema de refuerzo sonoro profesional,music,All Levels,2020-10-21 04:51:19,2022-07-11 13:05:40,$ 260 USD,es,50,5.5 total hours,True,0,"['CLAVEDIGITAL Training Center', 'Juan Portugal', 'Ricardo Cortés']",550,149,4.735723,https://img-c.edtech.com/course/480x270/2286181_8cd2_9.jpg,NO,
2124540,"Mimari'de Modelleme, Görselleştirme, P-P, Animasyon P2","Modelleme, Görselleştirme, Post-Production, Animasyon ve Montajı, VR | Autocad , 3dsMax , Vray , Lumion , Photoshop (3D)",design,Expert Level,2020-06-18 18:33:40,2022-09-29 21:06:04,$ 147 USD,tr,40,9 total hours,False,0,['Teamwork Architects'],357,69,4.0075192,https://img-c.edtech.com/course/480x270/2124540_3ce7.jpg,YEs,"['en', 'hi']"
260470,Forex Robots: Automate Your Trading - Practice EA Included!,Forex Robots - Learn the secrets to trading Forex in MetaTrader 4 with Automated Forex Trading Systems,finance,All Levels,2020-05-06 12:12:43,2023-01-19 17:58:50,$ 198 USD,en,44,5.5 total hours,True,0,"['Kirill Eremenko', 'ForexBoat Team']",32365,4163,4.6149607,https://img-c.edtech.com/course/480x270/260470_bdcc_8.jpg,No,
3116092,Sağlık Hukuku Eğitimi,Tıb Hukuku Eğitimi,health_fitness,All Levels,2021-08-20 04:24:04,2022-12-05 10:45:13,$ 293 USD,tr,7,3.5 total hours,False,0,['Edulegal Hukuk Eğitimleri'],288,73,4.575058,https://img-c.edtech.com/course/480x270/3116092_3be9.jpg,True,"['en', 'hi']"
2765398,Overcome FEAR. GAIN THE COURAGE TO SUCCEED,"Overcome the Fear of failure, cure the Imposter Syndrome and comparisonitis and BE Limitless to achieve success.",personal_development,All Levels,2020-11-23 15:16:12,2023-11-12 12:30:53,$ 114 USD,en,12,1 total hour,True,0,['Rachel Smets'],825,6,4.71692,https://img-c.edtech.com/course/480x270/2765398_ba4c_2.jpg,Ys,"['de', 'hi', 'ru']"
3166812,الإيميلات للتجار,إعدادات ومراسلات البريد الرسمي,productivity,All Levels,2020-01-12 09:20:25,2024-01-01 14:35:47,$ 138 USD,ar,16,1 total hour,False,0,['عمر الحاجي'],54,6,4.246846,https://img-c.edtech.com/course/480x270/3166812_2604.jpg,Ys,"['en', 'hi']"
3502154,CKYCA Test Part 1 - Certified KYC Associate,Exam 1,finance,Beginner Level,2021-10-21 04:43:48,2022-09-30 11:41:14,$ 261 USD,en,0,74 questions,False,2,['Carl Alexander'],77,20,3.605056,https://img-c.edtech.com/course/480x270/3502154_ee29_3.jpg,Ys,"['pt', 'zh']"
4159464,Drawing Portraits,"Sketching A Layout, Features of the Face and a Full Portrait",lifestyle,Intermediate Level,2021-12-01 03:22:52,2023-10-26 15:23:33,$ 261 USD,en,39,4.5 total hours,True,0,['Emily Armstrong'],71,9,4.481234,https://img-b.edtech.com/course/480x270/4159464_340f_2.jpg?secure=g06vuQqEP8U8MchqQNH__g%3D%3D%2C1646829080,No,
1496612,Fotografia para iniciantes - Fácil e descomplicado,Você irá aprender do zero como usar sua câmera para conseguir boas fotos,photography,Beginner Level,2021-02-12 16:09:44,2023-07-10 15:13:24,$ 227 USD,es,14,3 total hours,False,0,['Ricardo Costa'],149,52,4.721816,https://img-c.edtech.com/course/480x270/1496612_cc29_5.jpg,NO,
2352018,Intermediate Moodle 3.2+,Enhance your use of Moodle!,teaching,Intermediate Level,2020-01-17 16:33:09,2022-07-27 06:35:51,$ 215 USD,en,59,4.5 total hours,True,0,['Ben Audsley'],130,27,3.6825607,https://img-c.edtech.com/course/480x270/2352018_4cd1_4.jpg,False,
820830,Como sair das dívidas,Empodere-se financeiramente para sair das dívidas,finance,All Levels,2020-02-23 12:09:10,2022-10-05 04:41:23,$ 203 USD,pt,12,33 total mins,True,0,"['Annalisa Blando Dal Zotto, CFP®', 'Jailon Giacomelli, CFP®']",13741,1509,4.7440004,https://img-b.edtech.com/course/480x270/820830_c13a.jpg?secure=2pOsww4iZZKRU03h0OY3Xw%3D%3D%2C1646824226,True,"['en', 'hi']"
1217986,Beat Insomnia: Sleep Better Tonight Using Proven Techniques,"Wake up refreshed and free from anxiety, fear & stress, learn meditations & sleep hacks that will change your life",health_fitness,All Levels,2021-11-28 04:01:16,2023-09-17 12:10:18,$ 211 USD,en,64,3 total hours,True,0,['Laura Watson'],4486,12,3.8731847,https://img-c.edtech.com/course/480x270/1217986_a6ae.jpg,True,"['ja', 'ru', 'fr']"
1730240,Start a Successful Social Media Marketing Agency from Home,"Master Digital Marketing: Strategy, Social Media Marketing, SEO, YouTube, Email, Facebook Marketing, Analytics & More!",marketting,All Levels,2021-01-19 16:15:11,2023-10-28 17:41:09,$ 146 USD,en,61,12 total hours,True,0,['Irina Wynn'],88,9,4.1219234,https://img-c.edtech.com/course/480x270/1730240_33e0_3.jpg,True,"['ja', 'fr']"
4202344,papierlose Buchführung | Praxis | lexoffice & invoicefetcher,"Erlerne in diesem Kurs Schritt für Schritt, wie du die Tools für die ""papierlose Buchführung"" am besten einrichtest. :-)",finance,Beginner Level,2020-08-17 06:44:27,2023-08-24 08:19:35,$ 245 USD,de,18,1.5 total hours,False,0,['Steffi Krüger'],34,7,4.3224483,https://img-c.edtech.com/course/480x270/4202344_a9f1.jpg,YEs,"['en', 'hi']"
2122926,Curso completo de Pro Tools,Aprende a utilizar el standard mundial que todos los profesionales usan.,music,All Levels,2020-04-17 20:55:01,2023-04-26 08:50:51,$ 253 USD,pt,55,4.5 total hours,True,0,['Leandro Uriel Fernandez'],1478,460,4.729052,https://img-c.edtech.com/course/480x270/2122926_bee5.jpg,No,
3125696,Data Analysis with Pandas and NumPy in Python for Beginner,Learn art of Data Analysis using powerful Pandas and Numpy in Python. Source Code included.Taught By Data Scientist/PM.,software,All Levels,2020-09-15 19:15:16,2022-10-25 22:19:38,$ 254 USD,en,71,6.5 total hours,False,0,['Piyush S | insightEdge100.com'],2745,51,3.9417295,https://img-c.edtech.com/course/480x270/3125696_de7c_7.jpg,Ys,"['pt', 'es', 'zh']"
799454,After Effects Video Editing: Edit Your Home Video Like a Pro,"Edit Your Home Video in After Effects- Create Transitions, Add Animated Text and Motion Graphic. Produce Quality Videos",photography,Beginner Level,2020-07-24 23:57:46,2022-04-01 09:27:18,$ 290 USD,en,32,2.5 total hours,True,0,['Louay Zambarakji'],1497,41,4.282421,https://img-c.edtech.com/course/480x270/799454_a0a3_8.jpg,Yes,"['pt', 'zh', 'fr']"
